0.119176	0.922442
0.119235	0.549144
0.119187	0.767897
0.119324	0.481373
0.11945	0.264777
0.118708	2.130422
0.119377	0.698604
0.119312	0.399162
0.119323	0.570784
0.119224	0.529768
0.119346	0.705787
0.119134	0.884171
0.119039	1.724391
0.119261	0.535989
0.118996	0.939364
0.119406	0.432014
0.119123	0.859982
0.119	1.867897
0.118785	2.026055
0.119097	0.853928
