0.0, 0.0, 0.0, 0.0, 0.08521586, 0.066695, 0.0, 0.027353063, 0.0, 0.07628957
0.0, 0.011488132, 0.0, 0.075245626, 0.0, 0.0, 0.0, 0.0, 0.04988972, 0.08467772
0.0, 0.027051196, 0.0, 0.0, 0.06432397, 0.035544105, 0.023944713, 0.0, 0.07946416, 0.0
0.0, 0.061568968, 0.0, 0.0, 0.022098236, 0.0, 0.05497422, 0.0, 0.0, 0.0
0.015815496, 0.026842572, 0.039113514, 0.062642865, 0.040756308, 0.0, 0.0, 0.03228472, 0.0, 0.0042092055
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.06581857, 0.0, 0.06372393, 0.014004566, 0.0, 0.029208913, 0.05060401, 0.047020398, 0.0, 0.070111446
0.0, 0.04986254, 0.0, 0.081769265, 0.0, 0.0, 0.0077491924, 0.0, 0.002328448, 0.0
0.06593277, 0.0, 0.0, 0.0, 0.08623553, 0.05531215, 0.0, 0.07687149, 0.02237492, 0.08164052
0.016267568, 0.0, 0.0, 0.0, 0.0, 0.044540115, 0.0, 0.0, 0.036247358, 0.0
0.0, 0.0, 0.0, 0.0, 0.043976016, 0.058837824, 0.0, 0.04769703, 0.016894571, 0.032226816
0.0, 0.029809043, 0.0, 0.0849906, 0.0036986172, 0.0, 0.079534255, 0.071439765, 0.0753983, 0.046417393
-0.0, -0.0, -0.0, 0.030197956, 0.072876394, 0.0028405508, -0.0, -0.0, 0.077075936, 0.0017607287
-0.0, -0.0, -0.0, 0.00886146, 0.04747527, 0.08485373, -0.0, 3.1530513e-07, -0.0, 0.044701792
0.019933874, 0.035064213, 0.033378337, -0.0, 0.03424748, -0.0, -0.0, 0.00015454539, 0.082925744, 0.08626128
1.5661611e-06, 0.049615983, 0.006513065, 0.0734836, 0.019878184, -0.0, 0.06303682, 0.021676343, -0.0, 6.091336e-06
0.0, 0.028266042, 0.06896558, 0.06151148, 0.0, 0.017653875, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0030855313, 0.054307066, 0.0, 0.07932868, 0.0, 0.0, 0.0
0.0, 0.0, 0.032878324, 0.013887323, 0.022350192, 0.054332472, 0.02479048, 0.020815574, 0.022786178, 0.014087133
0.0, 0.0056529045, 0.07077599, 0.0, 0.0, 0.0, 0.061339907, 0.0, 0.0, 0.068373956
0.042960383, 0.0, 0.045175396, 0.07220823, 0.0, 0.0, 0.053865217, 0.0, 0.0, 0.05264666
0.07782578, 0.0, 0.014632359, 0.052928083, 0.024551183, 0.05918888, 0.0, 0.0032598376, 0.0, 0.0
0.034280986, 0.003519982, 0.0, 0.0, 0.0024558082, 0.0, 0.046235733, 0.032699853, 0.018832907, 0.0148207545
0.0, 0.031444326, 0.0, 0.0, 0.076567106, 0.0039532036, 0.0, 0.0, 0.0, 0.036647096
0.0, 0.0, 0.068435304, 0.0, 0.07604302, 0.054738708, 0.0, 0.027116321, 0.007158302, 0.0
0.0, 0.081684, 0.00423532, 0.07707662, 0.0, 0.07598359, 0.047125913, 0.0, 0.002517201, 0.0
0.033435903, 0.0, 0.0, 0.0861638, 0.086834855, 0.0, 0.0, 0.0, 0.012937181, 0.0
0.011041746, 0.0, 0.0, 0.0, 0.0076643378, 0.073110186, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0030454323, 0.0, 0.0, 0.0, 0.020164773, 0.0, 0.0, 0.008875437, 0.033011816, 0.045747988
0.04134441, 0.06939427, 0.0, 0.0744481, 0.08382056, 0.007938825, 0.08526819, 0.0, 0.0, 0.04426352
0.03320355, 0.0, 0.0, 0.05818928, 0.0, 0.040237047, 0.0, 0.0, 0.0, 0.0
9.677135e-08, 0.013261365, 0.047955483, 0.05043372, 0.06885363, 0.013776797, -0.0, 0.00075330306, -0.0, 1.0799921e-05
0.04119435, -0.0, -0.0, 0.000781231, -0.0, 0.00056501495, -0.0, 0.04664737, -0.0, 0.00036360678
0.00057866506, 0.027486635, -0.0, 0.09612007, 4.354526e-13, 0.09985064, 1.4205863e-11, 0.05682933, 2.7468767e-11, 0.03270366
0.062382482, 2.4516845e-07, 0.0470738, 0.14348719, 0.071187966, 0.10452117, 1.8059692e-09, 2.9911615e-07, 3.5327667e-09, 0.070613064
0.0017030746, 1.4197224e-05, 2.485017e-06, 0.19506922, -0.0, 0.20146973, 4.755012e-09, 0.0020695557, 9.295759e-09, 0.0882291
0.0006199478, 9.962264e-06, 1.2636567e-06, 0.101228364, -0.0, 0.06329819, 3.2955367e-09, 0.040249404, 4.616295e-09, 0.080940336
0.05934086, 0.015185623, 0.071067944, 0.09249257, -0.0, 0.06303665, -0.0, 3.4311167e-06, -0.0, 0.020337518
0.051922392, 0.00973353, 0.018237088, 0.21585405, 0.021030154, 0.08289454, -0.0, 0.05034185, -0.0, 0.035515413
0.0013931303, -0.0, 0.008840751, 0.34096414, 0.03838767, 0.17277187, -0.0, 0.08180052, -0.0, 0.059808057
7.59583e-07, -0.0, 0.060623202, 0.21073353, 0.101144865, 0.13572787, 2.461675e-08, 0.09782327, 2.8842333e-08, 0.05145951
3.3717772e-06, 0.07146908, 0.059871897, 0.00018631715, 0.070368126, 0.00014236696, 0.00562707, 0.011615563, 0.03295364, 0.019478232
1.9762124e-06, 0.02149703, 0.04365507, 0.068251625, 0.046216138, 0.12321592, 6.315255e-08, 0.123154365, 1.1193858e-07, 0.11083469
2.9380612e-07, 0.1063621, 0.050815623, 0.07838556, 0.03269259, 6.6730377e-06, 4.968995e-08, 0.25469443, 8.0158316e-08, 0.17293845
5.1380038e-08, 7.8802555e-07, 0.008887418, 0.16090737, 0.06598116, 0.019601464, 6.4427425e-08, 0.055633668, 1.0582597e-07, 0.015609077
0.07106763, 0.011708338, 0.06183959, 0.0668974, -0.0, 0.04255666, 0.01458649, -0.0, 0.044080645, 0.004634765
0.07575669, -0.0, -0.0, 0.11714802, 0.0603938, 0.14831334, 0.045688696, 0.0059750658, -0.0, 0.038769554
0.040174592, 0.02196902, -0.0, 0.15048231, 0.037940443, 0.09240426, -0.0, -0.0, -0.0, 0.10991895
0.0629794, 0.038051654, -0.0, 0.055035975, -0.0, 0.0387929, 0.045869987, 0.082559936, 2.2327741e-08, 0.082366996
0.08180196, -0.0, -0.0, 0.11195785, 0.01589772, 0.049096126, -0.0, -0.0, -0.0, 0.033316568
0.07760744, 0.037101258, 0.068344854, 0.029961588, 0.048056502, 0.034691155, 0.007538606, 0.0031821073, 0.004183729, 0.014441756
0.012444988, 0.020837106, 0.0, 0.0, 0.053216152, 0.0, 0.08483381, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.033717997, 0.0, 0.012848519, 0.024176136, 0.0, 0.081596784, 0.04993064
0.052815236, 0.0, 0.0, 0.03019157, 0.08126012, 0.00010074675, 0.0, 0.0, 0.0, 0.056971826
0.05384984, 0.0, 0.0, 0.073359095, 0.0, 0.0, 0.0015072599, 0.028849222, 0.057282813, 0.0
0.0676054, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08405129, 0.050073393
0.0, 0.0, 0.06241762, 0.07415504, 0.08653086, 0.0, 0.0, 0.0, 0.0, 0.07910805
-0.0, -0.0, 0.044638284, 0.07668949, -0.0, 1.4192005e-05, -0.0, 0.04283314, 0.051278565, 8.02561e-06
0.031120151, 0.06934032, 0.033036064, 0.0082246, 0.004636342, 0.000344185, -0.0, 0.008367775, -0.0, -0.0
0.03685936, 7.4302022e-09, 0.040314563, 0.005645046, 0.078666486, 0.0016579699, 5.308107e-10, 0.0023027027, -0.0, 0.028785877
0.030278718, 3.0366513e-07, 3.6936086e-08, 0.0032895426, -0.0, 0.0024321906, 3.776907e-09, -0.0, 0.06402563, 0.02115013
0.00043601688, 1.1222802e-06, 0.00819727, 0.114029765, 1.9561673e-11, 0.07375241, 0.03497365, 0.02343766, 1.3067718e-09, 0.051815704
0.0014147081, 9.632612e-06, 2.0002435e-06, 0.3156526, 0.03674525, 0.19007029, 2.785909e-09, 1.0518655e-05, 5.405294e-09, 0.1269958
